SUBURB,PRICE,BEDROOMS,BATHROOMS,GARAGE,LAND_AREA,FLOOR_AREA,BUILD_YEAR,CBD_DIST,NEAREST_STN_DIST,POSTCODE,LATITUDE,LONGITUDE,NEAREST_SCH_DIST,NEAREST_SCH_RANK,YEAR_SOLD,MONTH_SOLD,Price/land
Waterford,1042488.2966101695,4.296610169491525,2.330508474576271,2.1333333333333333,696.5762711864406,272.97457627118644,1998.7745098039215,7535.593220338983,3087.2881355932204,6152.0,-32.01494801635593,115.88849382966103,0.5902536414915255,,2014.6949152542372,6.6525423728813555,1566.552780063855
Watermans Bay,1170766.6666666667,3.427350427350427,1.8717948717948718,2.0283018867924527,796.7179487179487,208.82051282051282,1988.945945945946,15039.31623931624,3920.5128205128203,6020.0,-31.849549893076926,115.75543731623932,1.979664696145299,46.282051282051285,2014.034188034188,6.632478632478633,1791.1467540668966
Wattle Grove,544569.3510638297,3.893617021276596,2.00531914893617,2.227777777777778,758.4255319148937,191.92021276595744,2006.8218390804598,13364.36170212766,5215.95744680851,6107.0,-32.00097264074468,115.98819810106383,3.2292974871329787,128.64615384615385,2017.3351063829787,6.877659574468085,969.7207551960172
Wattleup,709246.0,3.619047619047619,1.6666666666666667,2.1875,13208.952380952382,186.0,1982.0,24580.95238095238,6576.190476190476,6166.0,-32.16966836666667,115.81430111428571,5.074297437904762,81.66666666666667,2009.2857142857142,7.476190476190476,91.56696339024498
Wellard,454203.0,3.78021978021978,2.010989010989011,2.8488372093023258,3751.835164835165,191.57142857142858,2007.7411764705882,34848.35164835165,2018.5604395604396,6170.0,-32.26440485527473,115.8379081043956,1.5350875043978023,,2018.8241758241759,6.912087912087912,655.5634208910351
Welshpool,465000.0,4.0,2.0,,655.0,138.0,1970.0,7300.0,467.0,6106.0,-31.99353,115.91866,1.994881075,102.0,2012.0,8.0,709.9236641221374
Wembley,1093500.0,3.3333333333333335,1.7727272727272727,2.0701754385964914,621.4848484848485,181.04545454545453,1966.3728813559321,4666.666666666667,1624.2727272727273,6014.0,-31.93376670712121,115.81485042878788,1.3882614814151515,4.9,2019.1515151515152,7.2727272727272725,1978.6923204265768
Wembley Downs,1083927.5726495727,3.7264957264957266,2.1025641025641026,2.079646017699115,658.9230769230769,210.76923076923077,1988.117117117117,9029.91452991453,4300.854700854701,6019.0,-31.915599477692307,115.77375591538461,1.1111545397623932,12.336448598130842,2017.888888888889,7.273504273504273,1859.529058569456
West Leederville,1273288.4615384615,3.3076923076923075,1.8461538461538463,1.9861111111111112,416.96153846153845,183.57692307692307,1960.463768115942,2894.871794871795,504.3205128205128,6007.0,-31.9383235325641,115.83305572820514,0.8690174785897435,1.0,2017.7948717948718,6.782051282051282,3251.933303488748
West Perth,681065.2173913043,2.391304347826087,1.4782608695652173,1.4210526315789473,850.2608695652174,114.78260869565217,1979.5217391304348,1613.0434782608695,732.1304347826087,6005.0,-31.943601007391305,115.8476383826087,1.149771631395652,43.0,2018.695652173913,7.173913043478261,2073.9545669797844
West Swan,773535.7142857143,4.0476190476190474,1.880952380952381,3.2,14329.309523809523,240.66666666666666,1981.942857142857,16795.238095238095,4742.857142857143,6055.0,-31.849480539761906,115.98910287380953,2.681732035190476,92.04761904761905,2008.1904761904761,5.9523809523809526,137.05628110418712
Westminster,367070.0,3.12,1.56,2.2045454545454546,659.86,128.22,1991.6938775510205,9632.0,4396.0,6061.0,-31.8675357842,115.83933635,1.6714122803200002,77.85714285714286,2018.14,6.38,855.4017648569497
Whitby,437500.0,3.75,2.0,2.0,483.0,187.75,2016.0,38925.0,14300.0,6123.0,-32.281892705000004,115.997275625,1.473428104,,2017.0,4.0,909.0754357298475
White Gum Valley,754035.3434343435,3.414141414141414,1.6767676767676767,2.380434782608696,611.4646464646464,158.68686868686868,1976.7252747252746,14716.161616161617,2536.3636363636365,6162.0,-32.06064038393939,115.76982985555554,0.9617544938646465,124.8080808080808,2016.6262626262626,7.747474747474747,1533.9581028257187
Willagee,578239.4736842106,3.294736842105263,1.6421052631578947,2.022727272727273,598.5578947368421,157.6,1984.7011494252874,12249.473684210527,4570.526315789473,6156.0,-32.05169036894737,115.8037836705263,0.8401989599610526,61.0,2018.2526315789473,6.11578947368421,1044.2122927239946
Willetton,708481.7704918033,3.6721311475409837,1.7049180327868851,2.1914893617021276,736.7868852459017,173.21311475409837,1982.135593220339,11788.524590163934,3429.5081967213114,6155.0,-32.054828200491805,115.8886589032787,0.8941520079508197,19.735294117647058,2019.344262295082,7.032786885245901,972.3668956961994
Wilson,576334.0,3.4155844155844157,1.7142857142857142,1.9682539682539681,686.8701298701299,156.7922077922078,1987.4507042253522,9050.64935064935,2958.4415584415583,6107.0,-32.01971194220779,115.91191811558443,1.6008066692194807,114.0,2017.4415584415585,7.0519480519480515,1037.9188472267085
Winthrop,921266.7228915662,4.265060240963855,2.1927710843373496,2.2051282051282053,746.6385542168674,246.85542168674698,1990.164383561644,11554.216867469879,2654.2168674698796,6150.0,-32.05211655915662,115.82629651084338,1.4135464873192771,41.68292682926829,2016.4698795180723,6.301204819277109,1244.4330548657863
Woodbridge,600547.6134453781,3.2521008403361344,1.6554621848739495,2.045045045045045,712.0252100840336,174.81512605042016,1972.5463917525774,14546.218487394957,349.1344537815126,6056.0,-31.891821748067226,115.99490235882352,0.6303499924915966,130.0,2012.9831932773109,6.453781512605042,1221.9114669198013
Woodlands,1094152.505263158,3.6736842105263157,1.9789473684210526,2.425287356321839,672.7789473684211,221.41052631578947,1986.904255319149,8103.1578947368425,2085.2631578947367,6018.0,-31.907685543157893,115.79124589263158,0.8863035422631579,13.272727272727273,2016.8315789473684,6.2631578947368425,1868.6689772702987
Woodvale,645354.9292929292,3.909090909090909,1.9696969696969697,2.1379310344827585,676.070707070707,205.97979797979798,1992.9239130434783,19164.646464646463,1395.080808080808,6026.0,-31.789710964141417,115.79210375959596,1.081357369611111,78.70526315789473,2018.4949494949494,7.171717171717172,984.3043856480874
Wooroloo,435352.9411764706,3.843137254901961,1.6274509803921569,2.725,25639.333333333332,173.11764705882354,1976.8,45864.705882352944,30943.13725490196,6558.0,-31.80103716803922,116.31103903137254,11.839892371745098,105.0,2011.2156862745098,7.235294117647059,90.29997237648878
Wungong,664118.5,4.55,2.0,3.2857142857142856,13453.0,240.65,1979.7222222222222,29425.0,3140.0,6112.0,-32.1816207745,116.014040245,2.2825532378999998,,2010.65,6.9,52.0337596830968
Yanchep,398192.3728813559,3.7033898305084745,1.9152542372881356,2.1333333333333333,583.1186440677966,181.4406779661017,2007.9117647058824,49919.49152542373,11678.813559322034,6035.0,-31.544937896355933,115.63833324661016,1.5427125528779662,,2019.1949152542372,7.127118644067797,786.0009850054286
Yangebup,473640.1515151515,3.643939393939394,1.628787878787879,1.84,662.7954545454545,161.71212121212122,1994.0438596491229,19523.484848484848,4505.30303030303,6164.0,-32.122681335833335,115.81097698560606,1.5042915923045455,,2018.2575757575758,6.8106060606060606,761.9629191077953
Yokine,625320.4629629629,3.240740740740741,1.6111111111111112,1.9591836734693877,546.7037037037037,163.94444444444446,1994.5882352941176,6005.555555555556,3353.703703703704,6060.0,-31.899036648703706,115.85037764259259,1.1749398930592594,32.0,2019.1851851851852,7.018518518518518,1508.8354975134223
